"ID_spec","Treatment","Temp","Atrazine","mean_ar","sd_ar","mean_area","sd_area","mean_speed","sd_speed","mean_linearity","sd_linearity","Parts_permL","pcgr","Time_Days","N10","r1","a11"
"Spiro_C","1","20","0",5.44972602739726,0.855563447551021,2626.91369863014,594.84860788623,49.8556164383562,13.0610863920168,0.818555088765322,0.234162333658883,73.9397590361446,-0.24932310777498,16,24.6225452956815,0.0645912882504731,-8.43259623164061e-10
"Spiro_C","1","20","0",5.81380952380952,1.12502198614329,2660.34666666667,633.284543331424,32.2004761904762,15.7130150109508,0.703329474999459,0.258978399330773,90.3253012048193,0.19062465294733,17.1,24.6225452956815,0.0645912882504731,-8.43259623164061e-10
"Spiro_C","1","20","0",6.092,0.794621325442162,2312.41966666667,461.313073636941,35.7095,14.1373732876577,0.812239728286288,0.237514115743239,63.5301204819277,-0.364094754567067,18,24.6225452956815,0.0645912882504731,-8.43259623164061e-10
"Spiro_C","1","20","0",5.34794520547945,1.2880680612022,2585.59753424658,707.258826977988,30.4593150684932,12.8341382138038,0.702498354079637,0.266529346013386,81.855421686747,0.129464584059201,20,24.6225452956815,0.0645912882504731,-8.43259623164061e-10
"Spiro_C","1","20","0",5.17416666666667,0.763306248219827,3350.52055555556,793.994187117781,50.1936111111111,14.9102181938194,0.84587848599462,0.181820433294191,34.9759036144578,-0.427306379787501,22,24.6225452956815,0.0645912882504731,-8.43259623164061e-10
"Spiro_C","1","20","0",5.6524,1.07183337114973,2277.706,682.934930360223,33.1788,14.8776554330201,0.632619924477709,0.329598410917056,49.433734939759,0.169374905149315,24,24.6225452956815,0.0645912882504731,-8.43259623164061e-10
"Spiro_C","1","20","0",7.19938650306749,1.43955955766464,1426.79595092025,464.255944657869,39.24,14.4709613867493,0.751610529057952,0.269693156187516,134.819277108434,0.337677933098948,27,24.6225452956815,0.0645912882504731,-8.43259623164061e-10
"Spiro_C","1","20","0",5.50689075630252,1.39523022090285,1985.28966386555,545.457907883612,26.8700840336134,11.5974454738232,0.530906251297235,0.284475192759803,115.867469879518,-0.0762013747412276,29,24.6225452956815,0.0645912882504731,-8.43259623164061e-10
"Spiro_C","1","20","0",5.87382352941176,1.07433704531275,2600.93955882353,517.287379003354,52.1949019607843,14.6397059948606,0.76927765462699,0.244984753202805,190.180722891566,0.24430431415407,31,24.6225452956815,0.0645912882504731,-8.43259623164061e-10
"Spiro_C","1","20","0",5.17805194805195,1.19138870993443,2234.6425974026,666.547784767485,32.2855844155844,13.6589113284593,0.589736003075779,0.296044180679842,211.951807228916,0.0362903140948626,34,24.6225452956815,0.0645912882504731,-8.43259623164061e-10
"Spiro_C","1","20","0",5.453,1.00021243026688,2020.5076875,499.625876804441,33.256625,13.1216147901567,0.543785451090959,0.30483104908103,150.626506024096,-0.17161802411448,36,24.6225452956815,0.0645912882504731,-8.43259623164061e-10
"Spiro_C","1","20","0",4.86202416918429,0.920971068223638,2150.16888217523,549.667009094532,33.9703021148036,10.1881073821227,0.549813639314472,0.278101386246632,297.566265060241,0.339000393338432,38,24.6225452956815,0.0645912882504731,-8.43259623164061e-10
"Spiro_C","2","22","0",4.46375,1.15302010266207,2512.8075,668.090410899389,33.1925,21.2051609284155,0.626408380004126,0.387572807119218,8.87951807228916,-0.247141270109346,3.1,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",4.032,0.529921827119003,2977.54733333333,722.106257322154,39.5533333333333,14.7664158852187,0.703432703081243,0.303601417125512,17.4698795180723,0.68236200934406,4.1,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",4.565,1.01780873222065,2661.54428571429,554.870384708333,45.2914285714286,16.1580310382474,0.807245183612511,0.29633584979149,16.8674698795181,-0.0355080461866552,5.1,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",5.02333333333333,0.839553452735441,2999.03777777778,556.812227455939,39.4477777777778,18.72809639137,0.592524772343665,0.358517226851822,9.57831325301205,-0.565623538199851,6.1,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",5.20611111111111,0.879907340635692,2546.19555555556,488.943130209521,33.4277777777778,18.8611045636112,0.590319966336756,0.346419189232441,20.0722891566265,0.751414315173097,7.1,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",4.57161290322581,0.890659294284085,2237.38709677419,577.357790832187,25.3932258064516,13.0704282987964,0.560526345180246,0.283254576153292,32.3493975903614,0.482329694544194,8.1,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",4.01024390243902,0.807952621769612,2546.17731707317,735.823277078214,29.6329268292683,15.8042266884372,0.593284207572215,0.331778617305328,44.4939759036145,0.33578061989014,9,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",4.92586956521739,0.992291570248621,2083.15586956522,627.289758031685,32.8995652173913,14.6443795751167,0.542960560927626,0.300379979469716,47.4939759036145,0.0666420773945297,10,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",5.05754716981132,1.06297099182574,2130.67,554.212010307636,27.4352830188679,13.0002372173288,0.587066999284339,0.285190590881438,57.1204819277108,0.176661236789922,11,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",4.82428571428571,1.13030262921637,2073.408,534.29275883171,34.3282857142857,18.3960544819861,0.749784774336095,0.283716988068042,38.2650602409639,-0.397880899147454,12,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",4.87953125,0.870585334361177,2371.47671875,567.34639752474,46.395,13.2783614403164,0.852201660949947,0.202081970367428,66.8313253012048,0.578387009366881,13,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",5.54309523809524,1.14070258216258,2426.18928571429,764.736841615381,40.2154761904762,17.2084724173427,0.793433341069962,0.20926059010084,41.5180722891566,-0.470445670681931,14,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",5.84596774193548,1.00523948647666,2587.38064516129,529.586246465558,37.9035483870968,14.707308665631,0.744726746250656,0.250128407794921,66.8674698795181,0.458513884816938,15.1,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",5.08446601941748,0.830685670189109,2597.3586407767,561.133562067469,51.3506796116505,12.8856104774565,0.870521188892103,0.16649669658848,102.795180722892,0.443383837300927,16,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",5.64634615384615,1.55918408633585,2641.26403846154,612.355231353276,41.3284615384615,13.8369707078913,0.809545915152389,0.233199981643788,53.4096385542169,-0.623081163933766,17.1,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",5.606,0.848825958160079,2472.18114285714,449.400164456098,53.0694285714286,10.841494212985,0.934842352934039,0.0998057313931581,66.8433734939759,0.239176608848922,18,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",5.67967032967033,1.00594836464508,2569.34175824176,597.723718373098,44.5601098901099,14.7107305879835,0.842186209036603,0.196002584046381,92.3734939759036,0.162865536644301,20,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",4.52743243243243,0.890267099847408,2928.91432432432,700.992954280503,41.2554054054054,16.6940022195808,0.813832523288936,0.207072735622494,78.6024096385542,-0.0805738456381995,22,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",5.82633802816901,1.05443449899748,2339.75084507042,629.701369441435,38.6876056338028,18.4257205685646,0.766187783016634,0.269352547589058,67.9036144578313,-0.0727021568806627,24,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",5.22754601226994,0.91805423064254,2470.05858895706,677.924425568636,41.6955214723926,16.449924055263,0.667592557001592,0.30185919009138,160.975903614458,0.123722572785554,31,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",4.62796703296703,0.946053003906223,2028.98703296703,640.850518102681,28.8104395604396,10.8442617065624,0.509471732651519,0.277813178136698,147.012048192771,-0.0303793897134908,34,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",5.53529411764706,0.880589870896063,2338.88966386555,443.963066040775,57.1020168067227,13.5648238049919,0.869236682358171,0.207408077703323,213.963855421687,0.187954096812822,36,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","2","22","0",5.07815286624204,1.05683463824555,2374.59436305732,576.855074535749,43.7966560509554,14.9014897285648,0.72778476448662,0.266575782106716,270.433734939759,0.117093734442131,38,22.3072851469253,0.0668095751412534,-1.04189700246864e-10
"Spiro_C","3","24","0",3.91166666666667,0.940157788175297,2906.30333333333,296.195588736002,51.24,14.7134387550973,0.814523673055748,0.263331882488519,4.86746987951807,-1.34017998047902,3.1,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",4.45125,0.524796786067394,3026.579375,640.887394170185,51.144375,15.1495865592651,0.819658189032864,0.285537794711241,19.2530120481928,1.37724519398067,4.1,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",4.986875,1.33820137373516,2655.135,880.93813375666,42.3925,15.4133290801609,0.724583526330591,0.31035346744646,16.9036144578313,-0.134709892220259,5.1,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",4.82769230769231,1.80745748611207,2524.03,785.439461840737,52.3746153846154,13.8234580908593,0.803794385658136,0.287613525349296,12.9036144578313,-0.273691402425677,6.1,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",4.71428571428571,0.666142412916123,2193.3319047619,548.110836479439,42.5533333333333,16.3483828965844,0.775534350861762,0.24582434894994,23.5180722891566,0.57883023895116,7.1,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",5.80488888888889,3.35158281618363,2361.60177777778,587.27102177742,38.8526666666667,16.254090030736,0.598363768892315,0.361979125052928,47.2409638554217,0.733362488519325,8.1,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",5.59239130434783,1.1723844359682,2088.2447826087,712.447982920669,32.519347826087,15.0178997499168,0.544716971044024,0.33746479916111,45.1807228915663,-0.0467770612603922,9,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",4.81088235294118,0.965007042357908,2428.99352941176,784.476514328262,41.3702941176471,16.2485726152203,0.835750888248938,0.217399155359323,31.0602409638554,-0.378722023396387,10,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",6.17864864864865,0.791458436341705,2595.54027027027,687.447322606073,39.3410810810811,10.1448377085162,0.820860892780197,0.168928567564807,42.0722891566265,0.299416531010257,11,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",4.6744,1.81126125485346,1885.2048,666.360725734193,32.6272,16.6461375700191,0.69414922127311,0.341156928159632,27.7469879518072,-0.402478074741134,12,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",5.44794117647059,0.588180447532201,2800.40735294118,714.427914205353,46.0185294117647,11.5468516323854,0.912703368413906,0.101994808578393,33.6024096385542,0.201828198844739,13,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",5.75208333333333,1.12520907880024,2259.00416666667,511.692892567039,40.27875,13.4735619745711,0.864742832070881,0.144358908276282,21.9036144578313,-0.423660473379261,14,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",6.24857142857143,0.814779848849118,2542.19452380952,476.378103176829,42.7454761904762,15.9407575794482,0.869261696704181,0.182521302523446,43.2048192771084,0.646375621221675,15.1,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",5.544,2.72162828336651,2899.804,722.716798259286,52.58825,15.6985669585247,0.86539665122983,0.177094708217919,40.3975903614458,-0.0682041810138135,16,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",5.35727272727273,1.06082595393658,2800.43606060606,689.13066387995,49.2918181818182,12.8335798431657,0.902821173532853,0.154634313117562,30.9277108433735,-0.257310577942712,17.1,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",6.40793103448276,1.28965493532834,2392.80551724138,680.462190041163,46.8551724137931,16.02084727131,0.869821376158117,0.223469101199274,27.4457831325301,-0.126451974476476,18,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",5.06604651162791,0.889149244355267,3141.56744186046,779.771353294984,50.5274418604651,12.7487893156329,0.916586627590347,0.140755782966401,41.2409638554217,0.209057584667535,20,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","3","24","0",5.56348837209302,0.859348822464485,2688.63558139535,553.114091766756,48.8023255813954,14.0386345892173,0.884948115201884,0.193667820288005,40.6265060240964,-0.00741549789245995,22,3.90915898498484,0.56554912522228,-0.0156410710822036
"Spiro_C","7","20","20",6.94,2.5187430727779,2964.14,1792.02553359785,43.7225,10.8950642494664,0.700487431232991,0.321932667369525,3.74698795180723,0.144647281063276,3,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",6.1932,1.9475298885169,2363.6328,903.542379736188,41.128,10.8961701987441,0.555970613761714,0.365427635569665,23.6746987951807,1.77060172850341,4.1,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",4.27,0.625006666631111,2443.42615384615,464.550179735524,29.9146153846154,10.4162922189109,0.765008914224585,0.222437691680155,14.4939759036145,-0.485765552228045,5.1,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",4.75,0.576454681653294,2939.56533333333,950.48006438,28.5853333333333,15.0272066916104,0.589548473567217,0.300840501190461,14.566265060241,0.00498719858112614,6.1,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",4.72,0.931210956848042,2784.42142857143,1087.20182552669,28.0042857142857,8.17908469045445,0.458744593668222,0.24967213988096,14.855421686747,0.0197088902331557,7.1,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",3.78272727272727,0.713401582688052,3667.52818181818,599.023411208914,46.9081818181818,12.6031439079159,0.827065994955262,0.124529331469263,11.5180722891566,-0.260838743112588,8.1,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",5.70190476190476,3.67313165983418,2378.1380952381,756.381958554136,39.4357142857143,11.1001705263607,0.63976150981783,0.30489677746518,19.5301204819277,0.55453506162876,9,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",4.6875,0.73463112834731,2815.8815,998.355000115453,33.65,16.6529643322933,0.694562622943735,0.222136334052647,22.7469879518072,0.153754331501594,10,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",4.04048780487805,0.740955299662241,3207.98780487805,950.68697622696,30.31,9.60265510158519,0.689861021705068,0.244161773771159,42.6506024096386,0.622477543799993,11,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",4.56194444444444,0.596282864057197,2637.52472222222,401.57776997016,34.1341666666667,6.86916479639264,0.775156683712108,0.233141692795073,40.8072289156626,-0.0423743761071441,12.1,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",4.46234042553191,0.799739666244605,2530.7729787234,668.915657687597,22.978085106383,10.9248141240377,0.505474925040775,0.280932457162801,53.6506024096386,0.296480277599504,13,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",4.67081081081081,0.589166480546317,2606.33459459459,547.152589027933,32.1809459459459,9.48767190995824,0.688391920573503,0.24139650726776,84.4939759036144,0.438867805916099,14,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",4.64782608695652,0.767298296095994,2201.60347826087,559.171927987706,25.8263768115942,10.4457321669179,0.691391798157676,0.271745037454998,70.9518072289157,-0.165105537547075,15.1,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",4.46116883116883,0.800386377132902,2423.54792207792,546.379200017181,23.5733766233766,9.62924911134787,0.56458891599496,0.266818980555772,87.3012048192771,0.223062995895156,16,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",4.704125,0.728481503288115,2745.221875,652.480958921153,23.33225,12.1249910322295,0.671857086865682,0.245532149986403,90.855421686747,0.0381053465699401,17.1,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",5.58061224489796,1.20494754672723,2302.02285714286,573.805486911993,24.8286734693878,11.4927143786481,0.697021892061982,0.272578010110711,104.530120481928,0.144276941705674,18,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",4.85571428571429,0.741361607427194,2481.16323809524,520.463894302099,32.6041904761905,13.6670167093115,0.72408370628399,0.252591048473746,117.698795180723,0.0604957104243085,20,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",4.75927272727273,0.689297886485658,2859.851,540.565792057755,41.2041818181818,14.1588883732671,0.800441890886446,0.232410748737646,113.927710843374,-0.0163198170276054,22,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",4.78569892473118,0.968038579281369,2622.31397849462,611.805656117059,27.3811827956989,8.47440979725873,0.724463015288759,0.255897481263581,100.024096385542,-0.0632400552994757,24,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",5.38242424242424,1.06749654805316,2222.87168831169,475.726013455688,32.5922510822511,13.142464799175,0.69083351678721,0.275853864309576,228.963855421687,0.27882853935089,27,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",5.2841116751269,0.94814956610755,2250.33233502538,488.38977262607,31.0111675126904,10.8369809579523,0.637182938186607,0.266751508397755,205.89156626506,-0.054137045202525,29,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",5.27821100917431,0.875526444117073,2424.03706422018,503.904408605063,38.5249082568807,11.2830894321724,0.677275438336177,0.246792440891524,223.21686746988,0.0399047298723401,31,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",5.17055335968379,0.970000250633342,2733.81664031621,590.901450786377,43.012371541502,11.8343239654216,0.719431383241707,0.258254208649787,216.180722891566,-0.0107186160569324,34,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",5.29460122699386,1.41607231340374,2702.71631901841,599.576947522123,41.9544171779141,14.8649283611766,0.769413071050637,0.242216027290054,160.301204819277,-0.148632095573018,36,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","7","20","20",5.31976331360947,0.984717721616274,2565.61195266272,612.546471834973,36.3345562130177,11.1579794722464,0.685501073644166,0.240888727147656,157.771084337349,-0.00802825915070387,38,6.52170914354337,0.213490202290041,-0.00107257800043135
"Spiro_C","8","22","20",3.75166666666667,0.653342687007872,3599.16666666667,774.647319356794,26.7,10.7196473822603,0.756119938150062,0.197122686508486,5.46987951807229,-0.640504086548454,4.1,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",4.73,0.605541080357064,3281.72333333333,536.189388357012,32.7633333333333,16.2283291397071,0.778042879625935,0.215981446937024,5.60240963855422,-1.1144096432313,6.1,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",4.45555555555556,0.745703159852752,2345.56777777778,791.409558933453,33.6855555555556,13.3155778837828,0.705366415929673,0.303808533697493,18.7951807228916,1.21422625880431,7.1,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",4.63407407407407,1.96353734809881,2893.67333333333,646.466296539532,33.952962962963,8.58778954939683,0.722057494534845,0.2514883551377,29.3132530120482,0.451196749411919,8.1,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",4.944,3.93956837411904,2706.42025,883.430413464054,29.74825,12.450331246237,0.60136472838239,0.268611493731813,42.2650602409639,0.382357053494168,9,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",4.75742857142857,0.710808747575782,2491.48942857143,634.127193336696,30.0245714285714,12.8640891730468,0.541747335140451,0.300956303363855,41.3373493975904,-0.0226713537010842,10,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",4.73435897435897,0.882567411684423,2521.11512820513,608.233343181069,31.4194871794872,11.2326783488173,0.689621875176628,0.233717278329362,40.8433734939759,-0.0115235554119732,11,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",4.55675,0.882305800525547,2168.08225,692.08567467822,28.2055,11.6167374717336,0.831757378365777,0.170572213599303,36.566265060241,-0.107143765055823,12.1,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",4.66842105263158,0.499688436762936,2710.53631578947,527.6949913865,35.9870175438597,11.7549949816044,0.859226614560719,0.173330855803008,59.3493975903614,0.517133502430228,13,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",4.79945205479452,0.7473488149061,2468.78438356164,584.933005377981,31.3757534246575,10.4316127332323,0.72828488716336,0.260657500212398,82.9397590361446,0.329520014534784,14,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",5.10755555555556,1.24876148744476,2160.90755555556,784.862609949131,28.698,12.1488042060264,0.698054328487649,0.272042777794257,39.1204819277108,-0.708940179768621,15.1,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",4.69230769230769,0.626996235113221,2348.656,406.51666117762,28.1995384615385,6.11781860397592,0.4675869011689,0.261942881520943,71,0.632466413425074,16,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",5.76159420289855,3.00046742593276,2576.23144927536,494.899619397936,37.2450724637681,11.5966301676251,0.853479613855149,0.186142223875083,68.8313253012048,-0.0291751901269474,17.1,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",5.50340425531915,0.847370040300511,2434.31382978723,479.52870975643,36.6268085106383,12.4332581875463,0.862145797903846,0.214967894976908,49.9277108433735,-0.339770132047771,18,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",5.255625,0.990475967606011,2628.571,587.206898694946,35.3035,13.3221680772493,0.849030076944942,0.163731045693464,84.5301204819277,0.267163556338346,20,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",4.23402777777778,0.636733874853962,3405.81458333333,873.736349716964,28.4319444444444,14.6155728869508,0.679243126595912,0.269046253195913,78.6024096385542,-0.0363378546712884,22,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",5.587,0.743291768460559,2447.9382,589.248750676864,41.2648,14.3120906842817,0.874821054192194,0.209038215262277,51.8072289156627,-0.204726841784104,24,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",7.28067415730337,1.45965967215961,1495.55550561798,450.470029131218,29.7596629213483,9.44510135773111,0.742471996588407,0.234663915763241,84.2168674698795,0.163170774941372,27,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",4.4618,0.870135691264369,3101.2663,722.572306119616,35.0639,11.0163772386682,0.773870014890196,0.202141634849926,106.759036144578,0.118840557578219,29,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",5.30170731707317,0.581519518430955,2790.62634146341,620.002072319341,44.0309756097561,14.4654303627526,0.717393812739399,0.243528076922603,85.3012048192771,-0.383624204760135,31,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",4.94622641509434,0.833819355125037,2700.63301886792,874.209199722339,34.3162264150943,9.72827109835735,0.667069860714046,0.259322934589023,52.5060240963855,-0.162507788812383,34,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",5.06444444444444,0.825262892623031,2782.82541666667,547.960221798137,44.3122222222222,14.067897649896,0.806285814025278,0.204687022800321,72.9518072289157,0.162823355190785,36,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","8","22","20",5.66953488372093,0.940918083546746,2564.80174418605,554.252832262533,42.6681395348837,13.6654206376471,0.81192032288627,0.207159163061399,92.4216867469879,0.119746255280397,38,9.92296786389839,0.204796499330819,-0.00216670155751328
"Spiro_C","9","24","20",3.937,0.476423014650729,2512.047,1013.91866034762,35.446,13.7867071243765,0.658487935795585,0.312003562614251,9.56626506024096,0.862301021387862,3.1,3.71717020486799,0.374372973664997,-0.0100715267998187
